Stock Name,close,date,high,low,month,open,volume,source_file,Stock,Sector,Daily_Return,Volatility (%)
BAJAJ-AUTO,11868.0,,12040.25,11811.2,2024-09,11811.2,500633,2024-09-19_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,3.736358738256563
BAJAJ-AUTO,11941.7,,12015.0,11868.25,2024-09,11925.0,772831,2024-09-20_05-30-00.yaml,extracted_stock_data,,0.0062099764071452,3.789096487636655
BAJAJ-AUTO,11941.7,,12015.0,11868.25,2024-09,11925.0,772831,2024-09-20_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,3.814883969272256
BAJAJ-AUTO,12338.95,,12380.0,12000.0,2024-09,12000.0,735579,2024-09-23_05-30-00.yaml,extracted_stock_data,,0.0332657829287288,4.069337564698096
BAJAJ-AUTO,12338.95,,12380.0,12000.0,2024-09,12000.0,735579,2024-09-23_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,4.275484029402042
BAJAJ-AUTO,12443.65,,12477.5,12230.55,2024-09,12230.55,503848,2024-09-24_05-30-00.yaml,extracted_stock_data,,0.008485324926351,4.471991223364228
BAJAJ-AUTO,12443.65,,12477.5,12230.55,2024-09,12230.55,503848,2024-09-24_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,4.620825080206211
BAJAJ-AUTO,12397.25,,12430.7,12310.0,2024-09,12390.0,262012,2024-09-25_05-30-00.yaml,extracted_stock_data,,-0.0037288094731047,4.680189894108096
BAJAJ-AUTO,12397.25,,12430.7,12310.0,2024-09,12390.0,262012,2024-09-25_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,4.700922333320488
BAJAJ-AUTO,12621.65,,12676.5,12391.05,2024-09,12460.0,641805,2024-09-26_05-30-00.yaml,extracted_stock_data,,0.0181007884813164,4.730371291802733
BAJAJ-AUTO,12621.65,,12676.5,12391.05,2024-09,12460.0,641805,2024-09-26_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,4.704263804298027
BAJAJ-AUTO,12666.4,,12774.0,12551.6,2024-09,12621.65,480852,2024-09-27_05-30-00.yaml,extracted_stock_data,,0.0035454952403211,4.628311381365004
BAJAJ-AUTO,12666.4,,12774.0,12551.6,2024-09,12621.65,480852,2024-09-27_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,4.491969463703762
BAJAJ-AUTO,12345.95,,12651.15,12281.65,2024-09,12553.6,479000,2024-09-30_05-30-00.yaml,extracted_stock_data,,-0.0252992168256173,4.204899294661681
BAJAJ-AUTO,12345.95,,12651.15,12281.65,2024-09,12553.6,479000,2024-09-30_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,3.855716319635965
BAJAJ-AUTO,12157.45,,12500.0,12112.1,2024-10,12414.25,670828,2024-10-01_05-30-00.yaml,extracted_stock_data,,-0.0152681648637812,3.509814716744059
BAJAJ-AUTO,12157.45,,12500.0,12112.1,2024-10,12414.25,670828,2024-10-01_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,3.096408481398445
BAJAJ-AUTO,11806.45,,12018.85,11700.0,2024-10,11732.0,670365,2024-10-03_05-30-00.yaml,extracted_stock_data,,-0.0288711859806126,2.953359506729168
BAJAJ-AUTO,11806.45,,12018.85,11700.0,2024-10,11732.0,670365,2024-10-03_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.7995006793499764
BAJAJ-AUTO,11774.4,,11948.3,11639.0,2024-10,11661.2,650553,2024-10-04_05-30-00.yaml,extracted_stock_data,,-0.0027146178571882,2.7841318145052267
BAJAJ-AUTO,11774.4,,11948.3,11639.0,2024-10,11661.2,650553,2024-10-04_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.7686128118832065
BAJAJ-AUTO,11617.05,,11817.0,11525.0,2024-10,11774.4,341323,2024-10-07_05-30-00.yaml,extracted_stock_data,,-0.0133637382796576,2.8122307856970323
BAJAJ-AUTO,11617.05,,11817.0,11525.0,2024-10,11774.4,341323,2024-10-07_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.8548415182200557
BAJAJ-AUTO,11889.1,,11936.85,11562.2,2024-10,11585.0,359432,2024-10-08_05-30-00.yaml,extracted_stock_data,,0.0234181655411658,2.801957511408547
BAJAJ-AUTO,11889.1,,11936.85,11562.2,2024-10,11585.0,359432,2024-10-08_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.7470249362788457
BAJAJ-AUTO,11818.1,,11988.8,11802.0,2024-10,11944.0,193883,2024-10-09_05-30-00.yaml,extracted_stock_data,,-0.0059718565745093,2.772737294742232
BAJAJ-AUTO,11818.1,,11988.8,11802.0,2024-10,11944.0,193883,2024-10-09_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.7977593613170857
BAJAJ-AUTO,11832.0,,12030.95,11803.1,2024-10,11821.5,251378,2024-10-10_05-30-00.yaml,extracted_stock_data,,0.0011761619888137,2.78020077020097
BAJAJ-AUTO,11832.0,,12030.95,11803.1,2024-10,11821.5,251378,2024-10-10_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.7624147508724906
BAJAJ-AUTO,11876.95,,11930.65,11705.6,2024-10,11890.0,200855,2024-10-11_05-30-00.yaml,extracted_stock_data,,0.0037990196078432,2.7605999641973358
BAJAJ-AUTO,11876.95,,11930.65,11705.6,2024-10,11890.0,200855,2024-10-11_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.758781882347868
BAJAJ-AUTO,11899.3,,11990.1,11861.6,2024-10,11928.8,177045,2024-10-14_05-30-00.yaml,extracted_stock_data,,0.0018817962524046,2.765632367414047
BAJAJ-AUTO,11899.3,,11990.1,11861.6,2024-10,11928.8,177045,2024-10-14_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.7724181617029853
BAJAJ-AUTO,11521.5,,11950.0,11467.0,2024-10,11950.0,476945,2024-10-15_05-30-00.yaml,extracted_stock_data,,-0.0317497667930045,2.8846434075977223
BAJAJ-AUTO,11521.5,,11950.0,11467.0,2024-10,11950.0,476945,2024-10-15_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.975872153159535
BAJAJ-AUTO,11616.95,,11680.0,11381.15,2024-10,11537.9,504602,2024-10-16_05-30-00.yaml,extracted_stock_data,,0.0082845115653344,2.9829621170047504
BAJAJ-AUTO,11616.95,,11680.0,11381.15,2024-10,11537.9,504602,2024-10-16_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.971751625391072
BAJAJ-AUTO,10119.45,,11287.35,10071.0,2024-10,11222.2,3668914,2024-10-17_05-30-00.yaml,extracted_stock_data,,-0.128906468565329,4.076152588489439
BAJAJ-AUTO,10119.45,,11287.35,10071.0,2024-10,11222.2,3668914,2024-10-17_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,4.873106605507929
BAJAJ-AUTO,10063.95,,10149.1,9841.1,2024-10,10049.55,1543331,2024-10-18_05-30-00.yaml,extracted_stock_data,,-0.0054844877933089,5.465046283458523
BAJAJ-AUTO,10063.95,,10149.1,9841.1,2024-10,10049.55,1543331,2024-10-18_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,5.921019004053956
BAJAJ-AUTO,10500.5,,10829.85,9881.4,2024-10,10063.0,2110278,2024-10-21_05-30-00.yaml,extracted_stock_data,,0.0433776002464241,6.001969852079505
BAJAJ-AUTO,10500.5,,10829.85,9881.4,2024-10,10063.0,2110278,2024-10-21_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,6.016484681917582
BAJAJ-AUTO,10368.35,,10614.95,10320.0,2024-10,10500.5,1191148,2024-10-22_05-30-00.yaml,extracted_stock_data,,-0.012585114994524,6.163813740817066
BAJAJ-AUTO,10368.35,,10614.95,10320.0,2024-10,10500.5,1191148,2024-10-22_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,6.255671816099291
BAJAJ-AUTO,10586.75,,10735.1,10342.45,2024-10,10368.0,1323887,2024-10-23_05-30-00.yaml,extracted_stock_data,,0.0210641037387819,6.279520606912341
BAJAJ-AUTO,10586.75,,10735.1,10342.45,2024-10,10368.0,1323887,2024-10-23_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,6.268169171845353
BAJAJ-AUTO,10302.5,,10593.45,10210.0,2024-10,10504.0,653421,2024-10-24_05-30-00.yaml,extracted_stock_data,,-0.0268495997355184,6.429462449380331
BAJAJ-AUTO,10302.5,,10593.45,10210.0,2024-10,10504.0,653421,2024-10-24_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,6.557871528816962
BAJAJ-AUTO,10206.1,,10368.2,9925.0,2024-10,10300.0,644769,2024-10-25_05-30-00.yaml,extracted_stock_data,,-0.0093569521960689,6.699897280457197
BAJAJ-AUTO,10206.1,,10368.2,9925.0,2024-10,10300.0,644769,2024-10-25_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,6.80770216938851
BAJAJ-AUTO,10011.25,,10292.75,9985.0,2024-10,10206.1,340768,2024-10-28_05-30-00.yaml,extracted_stock_data,,-0.0190915236966128,6.998879308129917
BAJAJ-AUTO,10011.25,,10292.75,9985.0,2024-10,10206.1,340768,2024-10-28_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,7.154091343767317
BAJAJ-AUTO,9850.85,,10073.95,9640.0,2024-10,10073.95,1100706,2024-10-29_05-30-00.yaml,extracted_stock_data,,-0.0160219752778124,7.256083158166633
BAJAJ-AUTO,9850.85,,10073.95,9640.0,2024-10,10073.95,1100706,2024-10-29_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,7.303450180850887
BAJAJ-AUTO,9940.65,,10057.75,9770.0,2024-10,9820.0,604822,2024-10-30_05-30-00.yaml,extracted_stock_data,,0.0091159646121907,7.2907344234252545
BAJAJ-AUTO,9940.65,,10057.75,9770.0,2024-10,9820.0,604822,2024-10-30_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,7.228777737579585
BAJAJ-AUTO,9836.3,,10030.9,9805.0,2024-10,9940.0,361801,2024-10-31_05-30-00.yaml,extracted_stock_data,,-0.0104973014843093,7.144019431398492
BAJAJ-AUTO,9836.3,,10030.9,9805.0,2024-10,9940.0,361801,2024-10-31_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,6.997570369347743
BAJAJ-AUTO,9875.95,,9950.0,9838.8,2024-11,9905.0,53757,2024-11-01_05-30-00.yaml,extracted_stock_data,,0.0040309872614703,6.74335185604712
BAJAJ-AUTO,9875.95,,9950.0,9838.8,2024-11,9905.0,53757,2024-11-01_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,6.406456114111858
BAJAJ-AUTO,9525.55,,9896.5,9365.0,2024-11,9896.5,1125992,2024-11-04_05-30-00.yaml,extracted_stock_data,,-0.0354801310253698,6.084547487086304
BAJAJ-AUTO,9525.55,,9896.5,9365.0,2024-11,9896.5,1125992,2024-11-04_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,5.6256565135848176
BAJAJ-AUTO,9874.85,,10007.3,9500.2,2024-11,9530.0,1019901,2024-11-05_05-30-00.yaml,extracted_stock_data,,0.0366697985943069,5.219936903265308
BAJAJ-AUTO,9874.85,,10007.3,9500.2,2024-11,9530.0,1019901,2024-11-05_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,4.706254131394947
BAJAJ-AUTO,10020.5,,10054.0,9848.8,2024-11,9883.4,514045,2024-11-06_05-30-00.yaml,extracted_stock_data,,0.0147495911330297,3.9016627438204186
BAJAJ-AUTO,10020.5,,10054.0,9848.8,2024-11,9883.4,514045,2024-11-06_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.751654590733254
BAJAJ-AUTO,9856.65,,10079.8,9789.95,2024-11,10070.6,473407,2024-11-07_05-30-00.yaml,extracted_stock_data,,-0.0163514794670924,2.779857619718673
BAJAJ-AUTO,9856.65,,10079.8,9789.95,2024-11,10070.6,473407,2024-11-07_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.805074289472175
BAJAJ-AUTO,9910.4,,9991.05,9777.25,2024-11,9856.65,273163,2024-11-08_05-30-00.yaml,extracted_stock_data,,0.0054531712092851,2.818615250400912
BAJAJ-AUTO,9910.4,,9991.05,9777.25,2024-11,9856.65,273163,2024-11-08_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.831169548711004
BAJAJ-AUTO,9919.35,,10032.9,9800.0,2024-11,9850.05,359768,2024-11-11_05-30-00.yaml,extracted_stock_data,,0.0009030917016468,2.71074038853185
BAJAJ-AUTO,9919.35,,10032.9,9800.0,2024-11,9850.05,359768,2024-11-11_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.568641838286017
BAJAJ-AUTO,9678.7,,9999.0,9662.0,2024-11,9900.0,316606,2024-11-12_05-30-00.yaml,extracted_stock_data,,-0.0242606622409734,2.547267543604121
BAJAJ-AUTO,9678.7,,9999.0,9662.0,2024-11,9900.0,316606,2024-11-12_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.50358130014886
BAJAJ-AUTO,9452.15,,9710.0,9416.1,2024-11,9678.7,494123,2024-11-13_05-30-00.yaml,extracted_stock_data,,-0.023407069131185,2.385585904641798
BAJAJ-AUTO,9452.15,,9710.0,9416.1,2024-11,9678.7,494123,2024-11-13_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.1913867645743133
BAJAJ-AUTO,9482.95,,9516.95,9400.0,2024-11,9410.0,275791,2024-11-14_05-30-00.yaml,extracted_stock_data,,0.0032585179033342,2.167784706491475
BAJAJ-AUTO,9482.95,,9516.95,9400.0,2024-11,9410.0,275791,2024-11-14_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.10603343286312
BAJAJ-AUTO,9516.5,,9603.0,9435.85,2024-11,9459.05,292519,2024-11-18_05-30-00.yaml,extracted_stock_data,,0.0035379285981682,2.05960979987413
BAJAJ-AUTO,9516.5,,9603.0,9435.85,2024-11,9459.05,292519,2024-11-18_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,1.9830598874801284
BAJAJ-AUTO,9545.7,,9698.6,9500.45,2024-11,9560.0,365397,2024-11-19_05-30-00.yaml,extracted_stock_data,,0.0030683549624337,1.9838985598091063
BAJAJ-AUTO,9545.7,,9698.6,9500.45,2024-11,9560.0,365397,2024-11-19_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,1.9714958489974437
BAJAJ-AUTO,9505.0,,9554.0,9414.35,2024-11,9473.5,282212,2024-11-21_05-30-00.yaml,extracted_stock_data,,-0.0042636998858125,2.017150829033892
BAJAJ-AUTO,9505.0,,9554.0,9414.35,2024-11,9473.5,282212,2024-11-21_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.0549462160130445
BAJAJ-AUTO,9481.65,,9602.9,9444.1,2024-11,9545.0,619823,2024-11-22_05-30-00.yaml,extracted_stock_data,,-0.0024566017885323,2.066813921647663
BAJAJ-AUTO,9481.65,,9602.9,9444.1,2024-11,9545.0,619823,2024-11-22_05-30-00.yaml,extracted_stock_data_with_sector,Auto,0.0,2.0662614435754367
BAJAJFINSV,1561.05,,1564.2,1527.0,2023-10,1530.25,1083086,2023-10-03_05-30-00.yaml,extracted_stock_data,,,
BAJAJFINSV,1561.05,,1564.2,1527.0,2023-10,1530.25,1083086,2023-10-03_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1532.55,,1555.85,1521.15,2023-10,1555.0,1614123,2023-10-04_05-30-00.yaml,extracted_stock_data,,-0.0182569424425866,
BAJAJFINSV,1532.55,,1555.85,1521.15,2023-10,1555.0,1614123,2023-10-04_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1542.55,,1556.0,1532.3,2023-10,1540.0,1153064,2023-10-05_05-30-00.yaml,extracted_stock_data,,0.0065250725914325,
BAJAJFINSV,1542.55,,1556.0,1532.3,2023-10,1540.0,1153064,2023-10-05_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1634.65,,1640.7,1551.05,2023-10,1559.35,7384628,2023-10-06_05-30-00.yaml,extracted_stock_data,,0.0597063304268905,
BAJAJFINSV,1634.65,,1640.7,1551.05,2023-10,1559.35,7384628,2023-10-06_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1621.55,,1628.0,1606.6,2023-10,1617.15,1712235,2023-10-09_05-30-00.yaml,extracted_stock_data,,-0.008013947939926,
BAJAJFINSV,1621.55,,1628.0,1606.6,2023-10,1617.15,1712235,2023-10-09_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1633.1,,1643.95,1617.0,2023-10,1630.0,1453653,2023-10-10_05-30-00.yaml,extracted_stock_data,,0.0071228145909776,
BAJAJFINSV,1633.1,,1643.95,1617.0,2023-10,1630.0,1453653,2023-10-10_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1636.55,,1650.95,1633.5,2023-10,1641.4,952433,2023-10-11_05-30-00.yaml,extracted_stock_data,,0.0021125466903435,
BAJAJFINSV,1636.55,,1650.95,1633.5,2023-10,1641.4,952433,2023-10-11_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1634.8,,1642.95,1622.85,2023-10,1637.0,1052767,2023-10-12_05-30-00.yaml,extracted_stock_data,,-0.0010693226604747,
BAJAJFINSV,1634.8,,1642.95,1622.85,2023-10,1637.0,1052767,2023-10-12_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1646.55,,1649.0,1620.0,2023-10,1631.0,1212989,2023-10-13_05-30-00.yaml,extracted_stock_data,,0.0071874235380475,
BAJAJFINSV,1646.55,,1649.0,1620.0,2023-10,1631.0,1212989,2023-10-13_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1642.35,,1649.4,1630.4,2023-10,1644.0,859548,2023-10-16_05-30-00.yaml,extracted_stock_data,,-0.0025507880112963,
BAJAJFINSV,1642.35,,1649.4,1630.4,2023-10,1644.0,859548,2023-10-16_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1657.65,,1676.75,1645.55,2023-10,1649.9,1689224,2023-10-17_05-30-00.yaml,extracted_stock_data,,0.0093159192620331,
BAJAJFINSV,1657.65,,1676.75,1645.55,2023-10,1649.9,1689224,2023-10-17_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1628.2,,1665.0,1622.05,2023-10,1665.0,1230439,2023-10-18_05-30-00.yaml,extracted_stock_data,,-0.0177661146804211,
BAJAJFINSV,1628.2,,1665.0,1622.05,2023-10,1665.0,1230439,2023-10-18_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1634.75,,1642.95,1597.4,2023-10,1625.0,1429935,2023-10-19_05-30-00.yaml,extracted_stock_data,,0.0040228473160544,
BAJAJFINSV,1634.75,,1642.95,1597.4,2023-10,1625.0,1429935,2023-10-19_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1635.05,,1639.75,1615.0,2023-10,1627.8,1191783,2023-10-20_05-30-00.yaml,extracted_stock_data,,0.0001835142988224,
BAJAJFINSV,1635.05,,1639.75,1615.0,2023-10,1627.8,1191783,2023-10-20_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,
BAJAJFINSV,1613.15,,1651.7,1605.5,2023-10,1627.0,1093182,2023-10-23_05-30-00.yaml,extracted_stock_data,,-0.0133940858077733,
BAJAJFINSV,1613.15,,1651.7,1605.5,2023-10,1627.0,1093182,2023-10-23_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,2.356067780345624
BAJAJFINSV,1611.45,,1630.0,1598.85,2023-10,1612.9,1490405,2023-10-25_05-30-00.yaml,extracted_stock_data,,-0.0010538387626692,2.262938341332367
BAJAJFINSV,1611.45,,1630.0,1598.85,2023-10,1612.9,1490405,2023-10-25_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,2.161077052292482
BAJAJFINSV,1560.0,,1608.4,1552.0,2023-10,1590.0,1780025,2023-10-26_05-30-00.yaml,extracted_stock_data,,-0.0319277669179931,2.0318309729813944
BAJAJFINSV,1560.0,,1608.4,1552.0,2023-10,1590.0,1780025,2023-10-26_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.8923680345704776
BAJAJFINSV,1566.4,,1593.25,1551.35,2023-10,1575.6,2003579,2023-10-27_05-30-00.yaml,extracted_stock_data,,0.0041025641025642,1.7755048965084013
BAJAJFINSV,1566.4,,1593.25,1551.35,2023-10,1575.6,2003579,2023-10-27_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.6491380737935977
BAJAJFINSV,1561.1,,1571.1,1528.0,2023-10,1568.9,850025,2023-10-30_05-30-00.yaml,extracted_stock_data,,-0.0033835546475997,1.7898266004826704
BAJAJFINSV,1561.1,,1571.1,1528.0,2023-10,1568.9,850025,2023-10-30_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.9086040675299745
BAJAJFINSV,1569.55,,1581.45,1552.4,2023-10,1552.4,1592788,2023-10-31_05-30-00.yaml,extracted_stock_data,,0.0054128499135226,1.989506602458855
BAJAJFINSV,1569.55,,1581.45,1552.4,2023-10,1552.4,1592788,2023-10-31_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,2.061802108953845
BAJAJFINSV,1572.85,,1580.0,1565.0,2023-11,1574.9,770557,2023-11-01_05-30-00.yaml,extracted_stock_data,,0.0021025134592718,2.1079751833791365
BAJAJFINSV,1572.85,,1580.0,1565.0,2023-11,1574.9,770557,2023-11-01_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,2.145902726808418
BAJAJFINSV,1575.6,,1592.6,1566.1,2023-11,1587.7,1020303,2023-11-02_05-30-00.yaml,extracted_stock_data,,0.0017484184760148,2.1646756858210146
BAJAJFINSV,1575.6,,1592.6,1566.1,2023-11,1587.7,1020303,2023-11-02_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,2.175794253008399
BAJAJFINSV,1536.15,,1593.65,1527.9,2023-11,1584.25,2519096,2023-11-03_05-30-00.yaml,extracted_stock_data,,-0.0250380807311498,2.29936314434938
BAJAJFINSV,1536.15,,1593.65,1527.9,2023-11,1584.25,2519096,2023-11-03_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,2.399428633139217
BAJAJFINSV,1564.4,,1566.0,1540.0,2023-11,1547.0,917415,2023-11-06_05-30-00.yaml,extracted_stock_data,,0.0183901311720859,2.375106335340154
BAJAJFINSV,1564.4,,1566.0,1540.0,2023-11,1547.0,917415,2023-11-06_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,2.3373503530212303
BAJAJFINSV,1569.8,,1607.8,1550.0,2023-11,1602.0,2532282,2023-11-07_05-30-00.yaml,extracted_stock_data,,0.0034518026080285,2.2896176147755227
BAJAJFINSV,1569.8,,1607.8,1550.0,2023-11,1602.0,2532282,2023-11-07_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,2.229861830268967
BAJAJFINSV,1575.5,,1579.95,1559.2,2023-11,1576.0,831310,2023-11-08_05-30-00.yaml,extracted_stock_data,,0.0036310358007389,2.0905779677623646
BAJAJFINSV,1575.5,,1579.95,1559.2,2023-11,1576.0,831310,2023-11-08_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.92426528130515
BAJAJFINSV,1582.25,,1589.0,1569.0,2023-11,1575.0,1108425,2023-11-09_05-30-00.yaml,extracted_stock_data,,0.0042843541732782,1.855737355570754
BAJAJFINSV,1582.25,,1589.0,1569.0,2023-11,1575.0,1108425,2023-11-09_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.7788528240605788
BAJAJFINSV,1596.0,,1598.8,1572.65,2023-11,1581.0,672720,2023-11-10_05-30-00.yaml,extracted_stock_data,,0.0086901564228156,1.6745550268371343
BAJAJFINSV,1596.0,,1598.8,1572.65,2023-11,1581.0,672720,2023-11-10_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.5585020719428564
BAJAJFINSV,1594.6,,1607.0,1588.4,2023-11,1606.0,148384,2023-11-12_05-30-00.yaml,extracted_stock_data,,-0.0008771929824561,1.4238398890863606
BAJAJFINSV,1594.6,,1607.0,1588.4,2023-11,1606.0,148384,2023-11-12_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.2685427865788197
BAJAJFINSV,1585.2,,1597.95,1568.7,2023-11,1594.6,853825,2023-11-13_05-30-00.yaml,extracted_stock_data,,-0.0058948952715414,1.1967077073928574
BAJAJFINSV,1585.2,,1597.95,1568.7,2023-11,1594.6,853825,2023-11-13_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.1168506630139077
BAJAJFINSV,1587.05,,1615.0,1579.95,2023-11,1600.0,1684967,2023-11-15_05-30-00.yaml,extracted_stock_data,,0.001167045167802,1.038880457768993
BAJAJFINSV,1587.05,,1615.0,1579.95,2023-11,1600.0,1684967,2023-11-15_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,0.9514781890533072
BAJAJFINSV,1620.65,,1628.0,1539.05,2023-11,1561.05,3213352,2023-11-16_05-30-00.yaml,extracted_stock_data,,0.0211713556598722,1.0846206899269517
BAJAJFINSV,1620.65,,1628.0,1539.05,2023-11,1561.05,3213352,2023-11-16_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.1883202165681357
BAJAJFINSV,1615.9,,1620.65,1581.6,2023-11,1593.05,1783393,2023-11-17_05-30-00.yaml,extracted_stock_data,,-0.0029309227778977,1.2608467189431605
BAJAJFINSV,1615.9,,1620.65,1581.6,2023-11,1593.05,1783393,2023-11-17_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.320631861977128
BAJAJFINSV,1593.8,,1616.55,1586.15,2023-11,1611.9,1256179,2023-11-20_05-30-00.yaml,extracted_stock_data,,-0.0136765888978279,1.3075905064566875
BAJAJFINSV,1593.8,,1616.55,1586.15,2023-11,1611.9,1256179,2023-11-20_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.2906571713734918
BAJAJFINSV,1610.4,,1616.45,1593.6,2023-11,1593.8,1714833,2023-11-21_05-30-00.yaml,extracted_stock_data,,0.0104153595181328,1.3182846417599514
BAJAJFINSV,1610.4,,1616.45,1593.6,2023-11,1593.8,1714833,2023-11-21_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.3395669377493902
BAJAJFINSV,1623.9,,1626.0,1602.5,2023-11,1610.0,807316,2023-11-22_05-30-00.yaml,extracted_stock_data,,0.0083830104321906,1.400306719537762
BAJAJFINSV,1623.9,,1626.0,1602.5,2023-11,1610.0,807316,2023-11-22_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.450112516089358
BAJAJFINSV,1623.95,,1636.85,1620.2,2023-11,1623.9,695592,2023-11-23_05-30-00.yaml,extracted_stock_data,,3.079007328032901e-05,1.494435414621862
BAJAJFINSV,1623.95,,1636.85,1620.2,2023-11,1623.9,695592,2023-11-23_05-30-00.yaml,extracted_stock_data_with_sector,Financial Services,0.0,1.5303956265932304
BAJAJFINSV,1617.25,,1628.95,1612.0,2023-11,1624.45,625345,2023-11-24_05-30-00.yaml,extracted_stock_data,,-0.0041257427876474,1.4030664271903974
